File,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SUM_LOC+,MAX_LOC+,SUM_LOC-,MAX_LOC-,MAX_SET,AVG_SET,NO_REV,SUM_CHRN,MAX_CHRN,Age,CountOfDeveloper,REF,PRE_BUG,POST_BUG
src/main/org/apache/tools/ant/taskdefs/optional/ejb/DescriptorHandler.java,11,2,3,12,38,7,9,3,10,0.95625,612,1,1,0.583333333,0.25974026,1,1,51.72727273,2.909090909,15,42,24,72,49,886,469.5,6,114,61,22,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/jsp/compilers/JspCompilerAdapter.java,4,1,0,5,4,6,3,3,4,2,4,0,0,0,0.625,0,0,0,1,1,19,12,56,49,896,632.66,6,75,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/filters/ConcatFilter.java,9,5,0,5,28,12,0,5,8,0.5,217,1,0,0.8,0.481481481,2,5,22.66666667,1,1,327,246,113,49,896,446.12,8,440,246,13,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/Not.java,2,3,0,3,8,1,1,3,2,2,33,0,0,0.96969697,1,0,0,15.5,1,1,24,12,56,49,896,612.16,6,80,61,23.57,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/Sync.java,15,3,0,8,49,33,1,8,9,0.428571429,463,1,1,0.725490196,0.25,1,1,29.8,2,7,231,57,187,62,896,193.9,22,418,100,31.14,6,TRUE,TRUE,TRUE
src/main/org/apache/tools/ant/filters/LineContainsRegExp.java,8,5,0,9,29,0,1,8,5,0.571428571,187,1,0,0.823529412,0.375,2,5,22,1.375,4,69,32,93,49,896,523.28,7,162,61,23.57,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibResolveTask.java,13,3,0,11,36,20,0,11,9,0.716666667,394,1,1,0.755102041,0.211538462,1,1,28.92307692,1.538461538,6,129,105,198,133,896,597.16,6,327,238,23.71,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/DotnetResource.java,11,1,0,5,19,35,4,1,11,0.625,165,1,0,0,0.272727273,0,0,13.63636364,1.727272727,6,70,52,108,53,886,545,5,178,105,23.85,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/JSharp.java,9,0,0,5,16,26,0,5,6,0.833333333,67,0,0,0,0.311111111,0,0,6.111111111,1.222222222,3,82,42,116,49,896,302.08,12,198,86,25.85,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/Checksum.java,20,4,0,11,91,108,1,10,15,0.776315789,962,1,0,0.804123711,0.2125,0,0,46.3,1.15,3,374,170,138,49,896,288.5,14,512,193,25.28,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/IdentityMapper.java,4,1,0,7,5,6,6,1,4,2,16,0,0,0,0.875,0,0,3,1,1,24,12,56,49,896,632.33,6,80,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/DemuxOutputStream.java,10,2,0,4,30,27,1,3,5,0.761904762,252,1,1,0.357142857,0.283333333,1,1,23.5,1.1,2,172,37,162,49,896,274,14,334,74,23.57,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/filters/BaseFilterReader.java,10,3,6,20,21,23,18,2,5,0.814814815,151,1,1,0.692307692,0.228571429,2,3,13.8,1,1,40,17,75,49,896,524.57,7,115,61,35.42,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKIN.java,7,0,0,7,28,21,0,7,6,2,92,0,0,0,0.428571429,0,0,12.14285714,1.142857143,2,27,12,70,49,896,597.66,6,97,61,33.42,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/launch/Locator.java,16,1,0,4,45,28,3,1,12,0.857142857,716,0,0,0,0.1875,0,0,43.6875,3.125,10,426,226,153,49,896,213.94,17,579,226,24.85,6,TRUE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Labelsync.java,9,0,0,6,19,28,0,6,9,0.78125,154,1,0,0,0.481481481,0,0,15.66666667,1,1,220,181,71,49,896,405.22,9,291,181,29.71,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJUtil.java,4,1,0,10,4,6,10,0,4,1.333333333,9,0,0,0,0.5,0,0,0,1,1,20,12,58,49,896,712.6,5,78,61,22.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/cvslib/RCSFile.java,5,1,0,2,7,4,2,0,0,0.5,39,1,0,0,0.7,0,0,6.2,1.2,2,39,22,70,49,896,526.57,7,109,61,13.14,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/optional/image/Draw.java,8,0,0,9,23,18,2,8,8,0.714285714,149,1,0,0,0.267857143,0,0,17.375,1.375,4,37,12,88,49,896,437.88,9,125,61,34.85,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/optional/ScriptFilter.java,8,3,0,5,21,0,0,5,7,0.571428571,99,1,2,0.611111111,0.541666667,0,0,11,1,1,324,269,208,111,896,308.33,12,532,269,35.42,5,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogParser.java,12,1,0,4,37,0,3,1,1,0.766233766,340,1,0,0,0.818181818,0,0,26.16666667,1.833333333,3,86,60,120,55,896,345.54,11,206,115,22,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,41,0,3,23,84,654,7,16,17,0.905769231,718,0.846153846,0,0,0.214285714,0,0,16.19512195,1.536585366,4,301,140,180,89,896,313.41,12,481,167,34.85,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/Mapper.java,11,3,0,18,42,17,9,9,10,0.7,291,1,2,0.75,0.287878788,1,1,25,2,3,161,52,141,51,896,240.7,17,302,103,35.42,7,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/util/MergingMapper.java,4,1,0,4,5,0,3,1,4,0.333333333,24,1,0,0,0.875,0,0,4.75,1,1,22,12,55,49,896,632.33,6,77,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/OrSelector.java,3,5,0,6,14,3,5,2,3,2,52,0,0,0.96875,0.555555556,1,1,16.33333333,2,3,22,12,57,49,896,600.5,6,79,61,23.85,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/Mkdir.java,4,3,0,4,17,4,1,3,3,1,99,1,0,0.925,0.75,1,1,23.25,1.25,2,38,19,58,49,896,522.28,7,96,61,23.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/bzip2/CBZip2OutputStream.java,33,2,0,6,44,322,2,4,5,0.857469512,4238,0.780487805,1,0.138888889,0.257575758,1,1,126.1818182,5.666666667,32,1803,1577,1370,1100,896,301.08,12,3173,2677,23.14,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/BaseTest.java,18,1,2,4,22,113,3,1,18,0.911764706,125,1,0,0,0.311111111,0,0,5.388888889,1.055555556,2,23,12,62,49,896,718.8,5,85,61,22,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/BuildEvent.java,11,2,0,20,15,13,17,4,11,0.75,97,1,3,0.2,0.220779221,0,0,7.272727273,1,1,35,20,73,49,896,729.2,5,108,61,23.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/PathConvert.java,16,3,0,13,48,58,1,13,12,0.786666667,485,1,2,0.711538462,0.25,2,2,28.6875,1.5625,4,197,52,247,71,896,232.44,18,444,117,23.57,6,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java,12,1,0,11,43,38,4,8,7,0.909090909,237,0.777777778,4,0,0.257575758,0,0,18,1,1,31,16,69,49,896,718.8,5,100,61,22,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJExportServlet.java,2,0,0,2,9,1,0,2,1,2,47,0,0,0,1,0,0,21.5,1,1,28,13,66,49,896,712.6,5,94,61,22.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/filters/StringInputStream.java,9,2,0,0,23,0,0,0,9,0.53125,250,1,0,0.5625,0.388888889,1,2,26.33333333,1,1,43,18,215,156,896,398.55,9,258,162,20.85,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/Unpack.java,10,3,2,7,26,29,2,5,6,0.555555556,162,1,0,0.804347826,0.5,0,0,15,1.3,4,34,19,56,49,896,710.4,5,90,61,-6.71,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/bzip2/CBZip2InputStream.java,32,2,0,4,40,330,2,2,2,0.772759857,2011,0.777777778,1,0.225,0.20625,1,1,60.4375,4.125,26,856,692,759,552,896,328.63,11,1615,1244,23.14,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/util/KeepAliveOutputStream.java,2,3,0,0,3,1,0,0,2,2,7,0,0,0.909090909,0.75,1,1,2.5,1,1,27,12,58,49,896,609.33,6,85,61,22,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/javacc/JJDoc.java,8,3,0,14,56,4,0,14,7,0.909090909,382,1,1,0.840909091,0.5,1,1,45.375,1.75,7,290,242,85,49,896,288.23,13,375,242,21.14,3,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/types/selectors/TypeSelector.java,6,5,0,9,22,0,4,5,6,0.6,105,0.5,0,0.88372093,0.333333333,2,5,16.16666667,1.833333333,4,202,159,68,49,896,368.2,10,270,159,29.57,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/javacc/JavaCC.java,32,3,0,12,81,0,2,10,26,0.997580645,753,1,1,0.552238806,0.459677419,1,1,21.28125,1.09375,4,337,115,204,51,896,286.46,13,541,131,36.85,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/Java.java,48,3,2,39,151,498,17,22,38,0.860883797,1000,1,4,0.44047619,0.122222222,1,3,19.5625,1.145833333,2,763,115,402,122,896,91.06,47,1165,237,34.28,8,TRUE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/Ear.java,8,6,0,10,31,18,0,10,4,0.80952381,149,1,1,0.964285714,0.357142857,3,9,17.25,1.125,2,38,14,64,49,896,470.25,8,102,61,23.57,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/Coverage.java,25,0,0,20,95,216,0,20,22,0.890350877,749,1,5,0,0.195,0,0,28.2,1.48,11,94,62,99,49,896,309.33,12,193,66,37.14,5,TRUE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/image/Image.java,15,4,0,14,59,25,0,14,14,0.75,483,1,0,0.847826087,0.2,1,1,30.66666667,1.666666667,11,117,50,149,63,896,378.6,10,266,113,21.71,6,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/AntStructure.java,9,3,0,7,61,28,0,7,3,0.925,749,0.6,0,0.822222222,0.285714286,0,0,81.11111111,2.333333333,7,48,12,83,49,896,299.15,13,131,61,36.85,6,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java,49,3,0,36,208,864,1,36,33,0.885964912,1594,1,6,0.435294118,0.109243697,1,3,31.14285714,1.571428571,5,975,268,414,49,896,79.96,57,1389,300,36.85,9,TRUE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/pvcs/PvcsProject.java,3,1,0,1,4,1,1,0,3,0.5,14,1,0,0,0.666666667,0,0,3.333333333,1,1,19,12,56,49,886,720.5,4,75,61,21.71,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/script/ScriptDef.java,12,5,0,13,60,16,1,12,11,0.818181818,486,0.857142857,2,0.830769231,0.291666667,0,0,38.91666667,2.5,15,635,397,284,80,896,198.47,19,919,397,27.42,6,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/InnerClassFilenameFilter.java,2,1,0,1,10,0,1,0,1,0,47,1,0,0,0.833333333,0,0,22,2.5,3,18,12,55,49,886,543.2,5,73,61,22,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/ExtendSelector.java,10,4,0,17,36,3,5,12,10,0.583333333,253,1,2,0.795454545,0.266666667,1,3,23.9,2.4,7,56,12,85,49,896,308.84,13,141,61,35.42,6,TRUE,TRUE,FALSE
src/main/org/apache/tools/ant/util/SourceFileScanner.java,4,1,0,14,18,0,7,7,4,0.222222222,137,1,2,0,0.5,0,0,32.5,1.75,3,94,36,83,49,896,357.72,11,177,61,34.85,6,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,7,5,0,9,26,0,5,4,7,0.666666667,263,0,0,0.863636364,0.342857143,2,5,36,3.142857143,8,62,22,90,49,896,426.11,9,152,61,23.85,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/Assertions.java,12,3,0,12,38,2,3,10,8,0.409090909,224,1,0,0.731707317,0.197916667,2,3,17.5,1.916666667,4,508,313,143,49,896,227.77,18,651,313,26.85,5,TRUE,FALSE,TRUE
src/main/org/apache/tools/ant/util/ScriptRunner.java,16,1,0,6,38,6,3,3,16,0.619047619,466,1,0,0,0.375,0,0,27.9375,1.875,6,310,232,69,49,896,297.58,12,379,232,21.57,4,TRUE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,14,1,2,18,91,91,4,15,4,0.538461538,953,1,0,0,0.271428571,0,0,67,3.928571429,8,94,54,79,49,896,476.25,8,173,61,32.28,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/StringUtil.java,2,1,0,1,9,1,1,0,1,2,43,0,0,0,0.5,0,0,20.5,2,3,15,12,53,49,896,887.75,4,68,61,-6.71,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/FileSet.java,3,4,5,63,9,3,59,4,2,2,23,0,0,0.988764045,0.666666667,3,4,6.666666667,1.333333333,2,68,39,65,49,896,481.75,8,133,61,29.28,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/Specification.java,20,1,0,3,56,144,1,2,13,0.774853801,731,0.388888889,6,0,0.177631579,0,0,34.65,2.6,11,258,191,349,237,896,346.09,11,607,428,23.85,5,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java,26,0,0,20,112,255,2,19,14,0.96,903,0.789473684,0,0,0.217948718,0,0,33,1.615384615,5,102,29,111,49,896,340.66,12,213,61,25.85,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/DTDLocation.java,1,2,1,3,2,0,2,1,1,2,4,0,0,1,1,0,0,3,1,1,16,12,57,49,896,711.2,5,73,61,-6.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCLock.java,19,0,0,9,38,135,0,9,14,0.935185185,237,0.5,0,0,0.394736842,0,0,10.84210526,1.315789474,3,485,389,108,49,896,417.88,9,593,389,35.42,5,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/cvslib/CvsUser.java,6,1,0,2,11,3,1,1,3,0.6,56,1,0,0,0.666666667,0,0,8,1,1,33,13,73,49,896,489.25,8,106,61,21.71,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/StyleBook.java,6,4,0,3,19,7,0,3,6,0.8,108,1,0,0.950980392,0.555555556,0,0,16.33333333,1,1,30,12,64,49,896,518.28,7,94,61,22,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/WeblogicTOPLinkDeploymentTool.java,6,0,0,6,21,7,1,5,4,0.866666667,100,1,0,0,0.458333333,0,0,15.16666667,1.333333333,2,40,12,72,49,886,504.5,6,112,61,22,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/MacroInstance.java,8,3,0,15,77,6,1,14,5,0.825396825,585,1,1,0.840909091,0.35,0,0,71,4,10,642,267,247,54,896,102.8,36,889,267,18,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/DefBase.java,12,4,2,12,27,0,3,9,11,0.545454545,90,1,1,0.788461538,0.333333333,0,0,6.333333333,1.166666667,3,279,234,123,49,896,299.83,12,402,234,18.14,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/metamata/AbstractMetamataTask.java,23,3,3,19,88,179,4,15,9,0.818181818,613,1,3,0.637931034,0.173913043,0,0,25.34782609,1.52173913,6,39,12,71,49,896,369.72,11,110,61,21.71,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/jsp/JspMangler.java,2,1,0,7,2,1,7,0,2,2,2,0,0,0,0.666666667,0,0,0,1,1,15,12,52,49,886,885,3,67,61,-6.71,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/PreSetDef.java,4,4,0,11,19,2,0,11,4,0.666666667,102,1,1,0.931818182,0.5,0,0,24,2.25,4,451,267,178,84,896,257.85,14,629,267,18,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/CSharp.java,23,0,0,5,39,185,0,5,15,0.811688312,244,0.857142857,0,0,0.204968944,0,0,9.304347826,1.391304348,3,94,40,163,64,896,242.43,16,257,104,34.85,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chown.java,4,0,0,7,15,0,0,7,3,0.333333333,52,1,0,0,0.75,0,0,11.75,1.25,2,31,12,65,49,896,543.42,7,96,61,24,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/Sleep.java,10,3,0,2,20,21,0,2,9,0.6,132,1,0,0.804347826,0.4,1,1,11.7,1,1,19,12,56,49,896,595,6,75,61,13.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/CommandlineJava.java,35,1,0,24,79,333,14,11,31,0.751633987,487,1,6,0,0.167857143,0,0,12.65714286,1.742857143,7,645,184,358,105,896,129.34,32,1003,229,31.42,6,TRUE,TRUE,TRUE
src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java,14,1,0,10,44,9,0,10,12,0.365384615,457,0.5,0,0,0.267857143,0,0,31.35714286,2.785714286,6,110,73,125,68,896,447.62,8,235,141,23.71,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/selectors/modifiedselector/Algorithm.java,2,1,0,3,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,1,1,102,85,55,49,896,596.16,6,157,85,13.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Available.java,20,3,0,14,69,130,1,13,16,0.846889952,819,1,4,0.660714286,0.25,2,2,39.4,3.1,25,52,17,102,49,896,285.53,13,154,61,22.42,6,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbcTask.java,14,3,0,8,41,57,0,8,10,0.769230769,395,1,1,0.74,0.314285714,0,0,26.71428571,1.214285714,2,15,12,53,49,896,887.75,4,68,61,-6.71,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/JavacExternal.java,2,2,0,6,14,1,1,5,2,2,45,0,0,0.958333333,1,0,0,21.5,1,1,71,39,66,49,896,354.72,11,137,61,33.28,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Filter.java,6,3,0,6,18,5,0,6,5,0.733333333,95,1,0,0.880952381,0.5,0,0,14.33333333,1,1,26,12,60,49,896,598.16,6,86,61,13.28,2,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/util/TeeOutputStream.java,6,2,0,4,12,0,4,0,6,0,62,1,0,0.5,0.458333333,1,1,9,1,1,56,36,61,49,896,630,6,117,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,18,5,0,21,71,43,5,16,17,0.727272727,661,1,5,0.690909091,0.177777778,2,4,35.11111111,3.055555556,17,1132,653,165,69,896,234.75,16,1297,653,13.71,6,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSHISTORY.java,12,0,0,8,45,66,0,8,11,2,174,0,0,0,0.305555556,0,0,13.5,1.5,5,40,25,77,49,896,712,5,117,61,33.42,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogTask.java,15,3,0,16,78,69,0,16,10,0.826530612,502,1,0,0.725490196,0.233333333,1,1,32,1.466666667,6,124,65,173,74,896,329.25,12,297,139,21.71,5,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/FieldRefCPInfo.java,7,0,0,4,21,3,2,4,7,0.666666667,110,1,0,0,0.428571429,0,0,14,1.142857143,2,22,12,60,49,896,597.66,6,82,61,22,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java,41,3,2,17,105,700,2,15,32,0.925,988,0.956521739,2,0.480519481,0.195121951,0,0,22.53658537,1.658536585,10,274,134,170,49,896,221.26,19,444,157,23.57,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/types/XMLCatalog.java,30,3,0,17,109,395,6,13,13,0.869731801,929,0.555555556,4,0.517241379,0.211206897,1,1,29.66666667,2.033333333,8,218,92,256,99,896,161.29,24,474,191,34.85,7,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/StringCPInfo.java,4,0,0,4,16,0,1,4,4,0.333333333,47,1,0,0,0.5,0,0,10.5,1,1,17,12,55,49,896,715.4,5,72,61,23.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitResultFormatter.java,5,1,0,10,5,10,7,3,5,2,5,0,0,0,0.5,0,0,0,1,1,17,12,55,49,896,755.6,5,72,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chgrp.java,4,0,0,7,15,0,0,7,3,0.333333333,52,1,0,0,0.75,0,0,11.75,1.25,2,30,12,64,49,896,514.71,7,94,61,24,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,27,1,0,10,77,283,5,6,19,0.823076923,481,1,2,0,0.160493827,0,0,16.44444444,1.481481481,5,28,12,75,49,896,512.71,7,103,61,22.42,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/extension/LibraryDisplayer.java,6,1,0,5,27,15,1,4,0,2,221,0,0,0,0.4,0,0,35.83333333,1.5,3,66,50,128,73,896,610.83,6,194,123,23.14,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/Script.java,5,3,0,5,19,0,0,5,5,0,74,1,2,0.902439024,0.8,0,0,13.6,1,1,64,18,160,78,896,306,12,224,92,22,5,TRUE,TRUE,TRUE
src/main/org/apache/tools/ant/util/UnPackageNameMapper.java,2,2,0,1,6,1,0,1,1,2,20,0,0,0.875,0.75,1,1,9,1,1,102,85,55,49,896,514,7,157,85,26.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/DataType.java,15,2,18,28,29,59,24,4,5,0.714285714,169,1,1,0.391304348,0.20952381,0,0,10.06666667,1.333333333,3,217,112,115,49,896,250.75,16,332,134,37.28,7,TRUE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/BuildNumber.java,6,3,0,5,35,0,0,5,3,0.866666667,300,1,0,0.880952381,0.444444444,1,1,48.5,1,1,44,21,78,49,896,400.5,10,122,61,21.71,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/javacc/JJTree.java,22,3,0,14,80,59,0,14,17,0.977443609,690,1,1,0.637931034,0.477272727,1,1,29.5,1.5,8,264,93,150,49,896,243.43,16,414,103,36.85,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/NetCommand.java,17,1,0,22,64,48,9,13,13,0.835227273,470,1,3,0,0.202614379,0,0,26,1.882352941,6,179,101,78,49,896,242.12,16,257,102,21.85,7,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/launch/AntMain.java,2,1,0,2,1,0,2,0,2,2,2,0,0,0,1,0,0,0,1,1,96,79,55,49,896,599.66,6,151,79,24.85,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/EjbJar.java,28,4,0,22,76,142,1,22,26,0.785185185,507,1,1,0.742857143,0.183035714,2,2,16.92857143,1.178571429,3,87,54,74,49,896,401.6,10,161,61,29,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Dirname.java,4,3,0,5,10,2,0,5,4,0.666666667,48,1,0,0.925,0.5,0,0,10.5,1,1,22,12,59,49,896,610,6,81,61,-6.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/PumpStreamHandler.java,15,1,2,12,23,67,10,2,9,0.714285714,170,1,0,0,0.516666667,0,0,9.933333333,1.266666667,2,112,57,80,49,896,368.2,10,192,61,23.57,6,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/util/WeakishReference.java,5,1,2,4,13,8,2,2,3,0.875,91,0.5,0,0,0.266666667,0,0,16.4,1.8,4,90,42,163,49,886,222.42,14,253,84,34.85,7,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/ccm/Continuus.java,7,3,3,15,25,9,6,9,4,1.041666667,106,0.375,0,0.860465116,0.428571429,0,0,13,1.285714286,3,29,12,56,49,896,596.5,6,85,61,16.85,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/MacroDef.java,17,4,0,15,62,78,4,14,12,0.8125,416,0.8,1,0.719298246,0.205882353,1,1,23.17647059,2.882352941,16,1173,319,299,53,896,107.97,34,1472,319,18,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/metamata/MMetrics.java,10,0,0,11,43,11,0,11,4,0.638888889,307,1,1,0,0.325,0,0,29.3,1.4,4,21,12,56,49,896,735.6,5,77,61,21.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionAdapter.java,12,3,0,12,27,36,5,7,10,0.727272727,227,1,2,0.731707317,0.555555556,1,1,17.33333333,1,1,92,66,149,84,896,459.5,8,241,150,23.14,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Change.java,5,0,0,7,17,6,2,7,5,0.75,94,1,0,0,0.6,0,0,17.4,1.4,3,31,16,65,49,896,714.4,5,96,61,22.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/LongCPInfo.java,3,0,0,2,12,3,1,1,3,2,26,0,0,0,0.666666667,0,0,7.666666667,1,1,15,12,53,49,896,887.75,4,68,61,-6.71,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/filters/StripJavaComments.java,4,4,0,3,7,0,1,2,4,0,161,1,0,0.928571429,0.75,2,4,38.5,1,1,39,17,75,49,896,401.44,9,114,61,34.28,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/NotSelector.java,3,6,0,7,11,3,5,3,3,2,37,0,0,0.96969697,1,2,3,11.33333333,1.666666667,2,32,12,58,49,896,515.71,7,90,61,23.85,5,FALSE,TRUE,FALSE
